x,y,z
0.0,0.0,0.2
1.0050251256281406,0.0,0.2
2.0100502512562812,0.0,0.2
3.015075376884422,0.0,0.2
4.0201005025125625,0.0,0.2
5.025125628140703,0.0,0.2
6.030150753768844,0.0,0.2
7.035175879396984,0.0,0.2
8.040201005025125,0.0,0.2
9.045226130653266,0.0,0.2
10.050251256281406,0.0,0.2
11.055276381909547,0.0,0.2
12.060301507537687,0.0,0.2
13.065326633165828,0.0,0.2
14.070351758793969,0.0,0.2
15.07537688442211,0.0,0.2
16.08040201005025,0.0,0.2
17.08542713567839,0.0,0.2
18.09045226130653,0.0,0.2
19.09547738693467,0.0,0.2
20.100502512562812,0.0,0.2
21.105527638190953,0.0,0.2
22.110552763819094,0.0,0.2
23.115577889447234,0.0,0.2
24.120603015075375,0.0,0.2
25.125628140703515,0.0,0.2
26.130653266331656,0.0,0.2
27.135678391959797,0.0,0.2
28.140703517587937,0.0,0.2
29.145728643216078,0.0,0.2
30.15075376884422,0.0,0.2
31.15577889447236,0.0,0.2
32.1608040201005,0.0,0.2
33.16582914572864,0.0,0.2
34.17085427135678,0.0,0.2
35.175879396984925,0.0,0.2
36.18090452261306,0.0,0.2
37.1859296482412,0.0,0.2
38.19095477386934,0.0,0.2
39.19597989949749,0.0,0.2
40.201005025125625,0.0,0.2
41.20603015075376,0.0,0.2
42.211055276381906,0.0,0.2
43.21608040201005,0.0,0.2
44.22110552763819,0.0,0.2
45.226130653266324,0.0,0.2
46.23115577889447,0.0,0.2
47.23618090452261,0.0,0.2
48.24120603015075,0.0,0.2
49.24623115577889,0.0,0.2
50.25125628140703,0.0,0.2
51.256281407035175,0.0,0.2
52.26130653266331,0.0,0.2
53.26633165829145,0.0,0.2
54.27135678391959,0.0,0.2
55.27638190954774,0.0,0.2
56.281407035175874,0.0,0.2
57.28643216080401,0.0,0.2
58.291457286432156,0.0,0.2
59.2964824120603,0.0,0.2
60.30150753768844,0.0,0.2
61.306532663316574,0.0,0.2
62.31155778894472,0.0,0.2
63.31658291457286,0.0,0.2
64.321608040201,0.0,0.2
65.32663316582914,0.0,0.2
66.33165829145727,0.0,0.2
67.33668341708542,0.0,0.2
68.34170854271356,0.0,0.2
69.3467336683417,0.0,0.2
70.35175879396985,0.0,0.2
71.35678391959799,0.0,0.2
72.36180904522612,0.0,0.2
73.36683417085426,0.0,0.2
74.3718592964824,0.0,0.2
75.37688442211055,0.0,0.2
76.38190954773869,0.0,0.2
77.38693467336682,0.0,0.2
78.39195979899498,0.0,0.2
79.39698492462311,0.0,0.2
80.40201005025125,0.0,0.2
81.40703517587939,0.0,0.2
82.41206030150752,0.0,0.2
83.41708542713567,0.0,0.2
84.42211055276381,0.0,0.2
85.42713567839195,0.0,0.2
86.4321608040201,0.0,0.2
87.43718592964824,0.0,0.2
88.44221105527637,0.0,0.2
89.44723618090451,0.0,0.2
90.45226130653265,0.0,0.2
91.4572864321608,0.0,0.2
92.46231155778894,0.0,0.2
93.46733668341707,0.0,0.2
94.47236180904522,0.0,0.2
95.47738693467336,0.0,0.2
96.4824120603015,0.0,0.2
97.48743718592964,0.0,0.2
98.49246231155777,0.0,0.2
99.49748743718592,0.0,0.2
100.50251256281406,0.0,0.2
101.5075376884422,0.0,0.2
102.51256281407035,0.0,0.2
103.51758793969849,0.0,0.2
104.52261306532662,0.0,0.2
105.52763819095476,0.0,0.2
106.5326633165829,0.0,0.2
107.53768844221105,0.0,0.2
108.54271356783919,0.0,0.2
109.54773869346732,0.0,0.2
110.55276381909547,0.0,0.2
111.55778894472361,0.0,0.2
112.56281407035175,0.0,0.2
113.56783919597989,0.0,0.2
114.57286432160802,0.0,0.2
115.57788944723617,0.0,0.2
116.58291457286431,0.0,0.2
117.58793969849245,0.0,0.2
118.5929648241206,0.0,0.2
119.59798994974874,0.0,0.2
120.60301507537687,0.0,0.2
121.60804020100501,0.0,0.2
122.61306532663315,0.0,0.2
123.6180904522613,0.0,0.2
124.62311557788944,0.0,0.2
125.62814070351757,0.0,0.2
126.63316582914572,0.0,0.2
127.63819095477386,0.0,0.2
128.643216080402,0.0,0.2
129.64824120603015,0.0,0.2
130.65326633165827,0.0,0.2
131.65829145728642,0.0,0.2
132.66331658291455,0.0,0.2
133.6683417085427,0.0,0.2
134.67336683417085,0.0,0.2
135.67839195979897,0.0,0.2
136.68341708542712,0.0,0.2
137.68844221105527,0.0,0.2
138.6934673366834,0.0,0.2
139.69849246231155,0.0,0.2
140.7035175879397,0.0,0.2
141.70854271356782,0.0,0.2
142.71356783919597,0.0,0.2
143.7185929648241,0.0,0.2
144.72361809045225,0.0,0.2
145.7286432160804,0.0,0.2
146.73366834170852,0.0,0.2
147.73869346733667,0.0,0.2
148.7437185929648,0.0,0.2
149.74874371859295,0.0,0.2
150.7537688442211,0.0,0.2
151.75879396984922,0.0,0.2
152.76381909547737,0.0,0.2
153.76884422110552,0.0,0.2
154.77386934673365,0.0,0.2
155.7788944723618,0.0,0.2
156.78391959798995,0.0,0.2
157.78894472361807,0.0,0.2
158.79396984924622,0.0,0.2
159.79899497487435,0.0,0.2
160.8040201005025,0.0,0.2
161.80904522613065,0.0,0.2
162.81407035175877,0.0,0.2
163.81909547738692,0.0,0.2
164.82412060301505,0.0,0.2
165.8291457286432,0.0,0.2
166.83417085427135,0.0,0.2
167.83919597989947,0.0,0.2
168.84422110552762,0.0,0.2
169.84924623115577,0.0,0.2
170.8542713567839,0.0,0.2
171.85929648241205,0.0,0.2
172.8643216080402,0.0,0.2
173.86934673366832,0.0,0.2
174.87437185929647,0.0,0.2
175.8793969849246,0.0,0.2
176.88442211055275,0.0,0.2
177.8894472361809,0.0,0.2
178.89447236180902,0.0,0.2
179.89949748743717,0.0,0.2
180.9045226130653,0.0,0.2
181.90954773869345,0.0,0.2
182.9145728643216,0.0,0.2
183.91959798994972,0.0,0.2
184.92462311557787,0.0,0.2
185.92964824120602,0.0,0.2
186.93467336683415,0.0,0.2
187.9396984924623,0.0,0.2
188.94472361809045,0.0,0.2
189.94974874371857,0.0,0.2
190.95477386934672,0.0,0.2
191.95979899497485,0.0,0.2
192.964824120603,0.0,0.2
193.96984924623115,0.0,0.2
194.97487437185927,0.0,0.2
195.97989949748742,0.0,0.2
196.98492462311555,0.0,0.2
197.9899497487437,0.0,0.2
198.99497487437185,0.0,0.2
200.0,0.0,0.2
200.0,0.0,0.2
200.78931210068185,0.006230524117135872,0.2
201.57842748824052,0.024920543691308694,0.2
202.3671494985779,0.0560654007778183,0.2
203.1552815656337,0.09965733342533412,0.2
203.94262727037383,0.15568547761034068,0.2
204.72899038974225,0.22413586994470336,0.2
205.51417494556375,0.3049914511556153,0.2
206.2979852533859,0.39823207033711583,0.2
207.0802259712476,0.5038344899721423,0.2
207.86070214836255,0.621772391723816,0.2
208.63921927370498,0.7520163829944764,0.2
209.4155833244859,0.8945340042509784,0.2
210.18960081450763,1.0492897371142789,0.2
210.96107884238458,1.2162450132113207,0.2
211.72982513961844,1.3953582237871487,0.2
212.49564811851542,1.586584730074641,0.2
213.25835691993393,1.789876874419413,0.2
214.01776146085072,2.00518399215715,0.2
214.7736724817335,2.2324524242402646,0.2
215.52590159370845,2.471625530610858,0.2
216.2742613255106,2.7226437043166456,0.2
217.01856517020565,2.9854443863662183,0.2
217.75862763167143,3.259962081320083,0.2
218.49426427082733,3.5461283736134703,0.2
219.22529175160054,3.843871944606967,0.2
219.95152788661704,4.153118590360563,0.2
220.67279168260671,4.473791240126893,0.2
221.38890338551047,4.805809975558823,0.2
222.09968452527895,5.149092050626827,0.2
222.8049579603508,5.503551912240987,0.2
223.50454792180017,5.869101221572656,0.2
224.19828005714194,6.2456488760703195,0.2
224.88598147378417,6.633101032164269,0.2
225.56748078211632,7.031361128654403,0.2
226.24260813822343,7.440329910775276,0.2
226.91119528621442,7.859905454932473,0.2
227.5730756001554,8.289983194104131,0.2
228.2280841255959,8.730455943901191,0.2
228.87605762067943,9.181213929280048,0.2
229.5168345968264,9.642144811900735,0.2
230.15025535898073,10.113133718124033,0.2
230.77616204540897,10.594063267640387,0.2
231.39439866704294,11.0848136027235,0.2
232.00481114635537,11.585262418101465,0.2
232.60724735575934,12.09528499143773,0.2
233.20155715552156,12.614754214414546,0.2
233.78759243118043,13.143540624411052,0.2
234.36520713045923,13.681512436768031,0.2
234.93425729966532,14.228535577631433,0.2
235.49460111956665,14.784473717366396,0.2
236.04609894073582,15.349188304533413,0.2
236.58861331835385,15.922538600418314,0.2
237.12200904646414,16.50438171410724,0.2
237.64615319166884,17.094572638098114,0.2
238.16091512625843,17.69296428443952,0.2
238.66616656076695,18.299407521388066,0.2
239.16178157594453,18.913751210575242,0.2
239.64763665413892,19.535842244674168,0.2
240.1236107100789,20.165525585557205,0.2
240.58958512105104,20.802644302934688,0.2
241.04544375646313,21.447039613465265,0.2
241.49107300678628,22.09855092032799,0.2
241.92636181186887,22.757015853246482,0.2
242.35120168861494,23.42227030895493,0.2
242.7654867580206,24.094148492096128,0.2
243.16911377156117,24.772482956541126,0.2
243.56198213692298,25.45710464712032,0.2
243.94399394307302,26.147842941755524,0.2
244.31505398466044,26.84452569398261,0.2
244.6750697857437,27.546979275853996,0.2
245.0239516228376,28.25502862121035,0.2
245.36161254727406,28.968497269310795,0.2
245.68796840687185,29.687207408810554,0.2
246.00293786690872,30.410979922075345,0.2
246.30644243039205,31.1396344298212,0.2
246.59840645762173,31.872989336068777,0.2
246.87875718504125,32.61086187340088,0.2
247.14742474337186,33.35306814851195,0.2
247.40434217502548,34.09942318803809,0.2
247.64944545079197,34.849740984656364,0.2
247.8826734857965,35.60383454344168,0.2
248.10396815472313,36.36151592846984,0.2
248.31327430630108,37.12259630965517,0.2
248.5105397770493,37.886886009810844,0.2
248.69571540427688,38.6541945519205,0.2
248.86875503833537,39.42433070660905,0.2
249.0296155541202,40.197102539801094,0.2
249.17825686181848,40.97231746055489,0.2
249.31464191690014,41.74978226906004,0.2
249.43873672935013,42.529303204786956,0.2
249.5505103721396,43.310685994776044,0.2
249.64993498893347,44.093735902054604,0.2
249.73698580103286,44.878257774169334,0.2
249.81164111355034,45.66405609182247,0.2
249.87388232081693,46.45093501759921,0.2
249.92369391101894,47.23869844477459,0.2
249.96106347006378,48.02715004618736,0.2
249.9859816846739,48.8160933231688,0.2
249.99844234470783,49.605331654514345,0.2
249.99844234470783,50.39466834548567,0.2
249.9859816846739,51.1839066768312,0.2
249.96106347006378,51.97284995381264,0.2
249.92369391101894,52.76130155522541,0.2
249.87388232081693,53.5490649824008,0.2
249.81164111355034,54.33594390817754,0.2
249.73698580103286,55.121742225830666,0.2
249.64993498893347,55.906264097945396,0.2
249.5505103721396,56.689314005223956,0.2
249.43873672935013,57.470696795213044,0.2
249.31464191690014,58.250217730939966,0.2
249.17825686181848,59.02768253944511,0.2
249.0296155541202,59.802897460198906,0.2
248.86875503833537,60.57566929339095,0.2
248.69571540427688,61.3458054480795,0.2
248.5105397770493,62.11311399018916,0.2
248.31327430630108,62.877403690344835,0.2
248.10396815472313,63.63848407153016,0.2
247.8826734857965,64.39616545655832,0.2
247.64944545079197,65.15025901534364,0.2
247.40434217502548,65.90057681196191,0.2
247.14742474337186,66.64693185148806,0.2
246.87875718504125,67.38913812659912,0.2
246.59840645762173,68.12701066393123,0.2
246.30644243039205,68.8603655701788,0.2
246.00293786690872,69.58902007792466,0.2
245.68796840687185,70.31279259118946,0.2
245.36161254727406,71.0315027306892,0.2
245.0239516228376,71.74497137878964,0.2
244.6750697857437,72.45302072414601,0.2
244.31505398466044,73.1554743060174,0.2
243.943993943073,73.85215705824449,0.2
243.56198213692298,74.54289535287968,0.2
243.16911377156117,75.22751704345887,0.2
242.7654867580206,75.90585150790389,0.2
242.35120168861494,76.57772969104508,0.2
241.92636181186887,77.24298414675353,0.2
241.49107300678628,77.901449079672,0.2
241.04544375646313,78.55296038653475,0.2
240.58958512105102,79.19735569706532,0.2
240.1236107100789,79.8344744144428,0.2
239.64763665413892,80.46415775532584,0.2
239.16178157594453,81.08624878942476,0.2
238.66616656076695,81.70059247861194,0.2
238.16091512625843,82.30703571556049,0.2
237.64615319166884,82.90542736190189,0.2
237.12200904646414,83.49561828589276,0.2
236.58861331835385,84.0774613995817,0.2
236.04609894073582,84.65081169546659,0.2
235.49460111956665,85.2155262826336,0.2
234.93425729966532,85.77146442236857,0.2
234.36520713045923,86.31848756323197,0.2
233.78759243118043,86.85645937558894,0.2
233.20155715552156,87.38524578558545,0.2
232.60724735575934,87.90471500856228,0.2
232.00481114635537,88.41473758189854,0.2
231.3943986670429,88.9151863972765,0.2
230.77616204540897,89.4059367323596,0.2
230.15025535898073,89.88686628187597,0.2
229.5168345968264,90.35785518809926,0.2
228.87605762067943,90.81878607071995,0.2
228.2280841255959,91.26954405609882,0.2
227.5730756001554,91.71001680589586,0.2
226.91119528621442,92.14009454506754,0.2
226.24260813822343,92.55967008922472,0.2
225.56748078211632,92.9686388713456,0.2
224.88598147378414,93.36689896783574,0.2
224.19828005714194,93.75435112392968,0.2
223.50454792180014,94.13089877842734,0.2
222.8049579603508,94.496448087759,0.2
222.09968452527895,94.85090794937318,0.2
221.38890338551047,95.19419002444118,0.2
220.67279168260671,95.5262087598731,0.2
219.95152788661704,95.84688140963944,0.2
219.22529175160054,96.15612805539303,0.2
218.49426427082733,96.45387162638653,0.2
217.75862763167143,96.74003791867992,0.2
217.01856517020565,97.01455561363377,0.2
216.27426132551057,97.27735629568335,0.2
215.52590159370845,97.52837446938915,0.2
214.7736724817335,97.76754757575974,0.2
214.01776146085072,97.99481600784284,0.2
213.25835691993393,98.2101231255806,0.2
212.49564811851542,98.41341526992537,0.2
211.72982513961844,98.60464177621284,0.2
210.96107884238455,98.78375498678868,0.2
210.18960081450763,98.95071026288572,0.2
209.4155833244859,99.10546599574903,0.2
208.63921927370495,99.24798361700553,0.2
207.86070214836255,99.37822760827618,0.2
207.0802259712476,99.49616551002785,0.2
206.2979852533859,99.60176792966288,0.2
205.51417494556375,99.69500854884438,0.2
204.72899038974225,99.7758641300553,0.2
203.94262727037383,99.84431452238965,0.2
203.1552815656337,99.90034266657467,0.2
202.3671494985779,99.94393459922219,0.2
201.57842748824052,99.97507945630869,0.2
200.78931210068183,99.99376947588286,0.2
200.0,100.0,0.2
200.0,100.0,0.2
198.99497487437185,100.0,0.2
197.98994974874373,100.0,0.2
196.98492462311557,100.0,0.2
195.97989949748745,100.0,0.2
194.9748743718593,100.0,0.2
193.96984924623115,100.0,0.2
192.96482412060303,100.0,0.2
191.95979899497488,100.0,0.2
190.95477386934672,100.0,0.2
189.9497487437186,100.0,0.2
188.94472361809045,100.0,0.2
187.9396984924623,100.0,0.2
186.93467336683418,100.0,0.2
185.92964824120602,100.0,0.2
184.9246231155779,100.0,0.2
183.91959798994975,100.0,0.2
182.9145728643216,100.0,0.2
181.90954773869348,100.0,0.2
180.90452261306532,100.0,0.2
179.8994974874372,100.0,0.2
178.89447236180905,100.0,0.2
177.8894472361809,100.0,0.2
176.88442211055278,100.0,0.2
175.87939698492463,100.0,0.2
174.87437185929647,100.0,0.2
173.86934673366835,100.0,0.2
172.8643216080402,100.0,0.2
171.85929648241205,100.0,0.2
170.85427135678393,100.0,0.2
169.84924623115577,100.0,0.2
168.84422110552765,100.0,0.2
167.8391959798995,100.0,0.2
166.83417085427135,100.0,0.2
165.82914572864323,100.0,0.2
164.82412060301507,100.0,0.2
163.81909547738695,100.0,0.2
162.8140703517588,100.0,0.2
161.80904522613065,100.0,0.2
160.8040201005025,100.0,0.2
159.79899497487438,100.0,0.2
158.79396984924625,100.0,0.2
157.7889447236181,100.0,0.2
156.78391959798995,100.0,0.2
155.7788944723618,100.0,0.2
154.77386934673368,100.0,0.2
153.76884422110552,100.0,0.2
152.7638190954774,100.0,0.2
151.75879396984925,100.0,0.2
150.7537688442211,100.0,0.2
149.74874371859298,100.0,0.2
148.74371859296483,100.0,0.2
147.7386934673367,100.0,0.2
146.73366834170855,100.0,0.2
145.7286432160804,100.0,0.2
144.72361809045225,100.0,0.2
143.71859296482413,100.0,0.2
142.713567839196,100.0,0.2
141.70854271356785,100.0,0.2
140.7035175879397,100.0,0.2
139.69849246231155,100.0,0.2
138.69346733668343,100.0,0.2
137.68844221105527,100.0,0.2
136.68341708542715,100.0,0.2
135.678391959799,100.0,0.2
134.67336683417085,100.0,0.2
133.66834170854273,100.0,0.2
132.66331658291458,100.0,0.2
131.65829145728645,100.0,0.2
130.6532663316583,100.0,0.2
129.64824120603015,100.0,0.2
128.643216080402,100.0,0.2
127.63819095477388,100.0,0.2
126.63316582914574,100.0,0.2
125.6281407035176,100.0,0.2
124.62311557788945,100.0,0.2
123.61809045226131,100.0,0.2
122.61306532663318,100.0,0.2
121.60804020100502,100.0,0.2
120.60301507537689,100.0,0.2
119.59798994974875,100.0,0.2
118.59296482412061,100.0,0.2
117.58793969849248,100.0,0.2
116.58291457286433,100.0,0.2
115.57788944723619,100.0,0.2
114.57286432160805,100.0,0.2
113.5678391959799,100.0,0.2
112.56281407035176,100.0,0.2
111.55778894472363,100.0,0.2
110.55276381909549,100.0,0.2
109.54773869346735,100.0,0.2
108.5427135678392,100.0,0.2
107.53768844221106,100.0,0.2
106.53266331658293,100.0,0.2
105.52763819095478,100.0,0.2
104.52261306532664,100.0,0.2
103.5175879396985,100.0,0.2
102.51256281407036,100.0,0.2
101.50753768844223,100.0,0.2
100.50251256281408,100.0,0.2
99.49748743718594,100.0,0.2
98.4924623115578,100.0,0.2
97.48743718592965,100.0,0.2
96.48241206030151,100.0,0.2
95.47738693467338,100.0,0.2
94.47236180904524,100.0,0.2
93.4673366834171,100.0,0.2
92.46231155778895,100.0,0.2
91.45728643216081,100.0,0.2
90.45226130653268,100.0,0.2
89.44723618090453,100.0,0.2
88.44221105527639,100.0,0.2
87.43718592964825,100.0,0.2
86.43216080402011,100.0,0.2
85.42713567839198,100.0,0.2
