x,y,z,S axis
213.734,0.216377,0,213.7373561
214.541,0.256793,0,214.5454336
215.348,0.301951,0,215.3535108
216.155,0.352113,0,216.1615875
216.961,0.407541,0,216.9696637
217.767,0.468495,0,217.7777396
218.572,0.535235,0,218.5858149
219.377,0.60802,0,219.3938898
220.181,0.68711,0,220.2019641
220.984,0.77276,0,221.0100379
221.787,0.865229,0,221.8181112
222.589,0.96477,0,222.6261839
223.39,1.071639,0,223.4342559
224.19,1.186086,0,224.2423274
224.989,1.308363,0,225.0503982
225.786,1.438718,0,225.8584683
226.582,1.577397,0,226.6665377
227.377,1.724646,0,227.4746064
228.17,1.880705,0,228.2826744
228.961,2.045814,0,229.0907417
229.75,2.220209,0,229.8988081
230.537,2.404122,0,230.7068738
231.321,2.597783,0,231.5149386
232.103,2.801418,0,232.3230026
232.882,3.015247,0,233.1310658
233.659,3.239488,0,233.9391281
234.432,3.474353,0,234.7471894
235.202,3.720049,0,235.5552498
235.968,3.976778,0,236.3633093
236.73,4.244736,0,237.1713679
237.488,4.524112,0,237.9794254
238.242,4.81509,0,238.7874819
238.992,5.117846,0,239.5955374
239.736,5.432547,0,240.4035918
240.475,5.759356,0,241.2116451
241.208,6.098424,0,242.0196974
241.936,6.449894,0,242.8277485
242.657,6.813902,0,243.6357985
243.372,7.190571,0,244.4438473
244.08,7.580016,0,245.251895
244.781,7.982339,0,246.0599414
245.474,8.397633,0,246.8679866
246.159,8.825977,0,247.6760306
246.836,9.267439,0,248.4840733
247.504,9.722072,0,249.2921147
248.163,10.18992,0,250.1001547
248.812,10.671,0,250.9081935
249.451,11.16534,0,251.7162309
250.08,11.67292,0,252.5242669
250.698,12.19373,0,253.3323015
251.304,12.72773,0,254.1403347
251.899,13.27486,0,254.9483664
252.481,13.83506,0,255.7563967
253.051,14.40824,0,256.5644255
253.607,14.99427,0,257.3724528
254.15,15.59305,0,258.1804786
254.678,16.20441,0,258.9885028
255.192,16.82819,0,259.7965254
255.69,17.46419,0,260.6045465
256.173,18.1122,0,261.4125659
256.639,18.77199,0,262.2205837
257.089,19.4433,0,263.0285998
257.521,20.12583,0,263.8366143
257.936,20.81929,0,264.644627
258.332,21.52335,0,265.4526381
258.71,22.23764,0,266.2606474
259.069,22.96179,0,267.0686549
259.407,23.69538,0,267.8766606
259.726,24.43798,0,268.6846645
260.024,25.18912,0,269.4926666
260.3,25.94834,0,270.3006669
260.555,26.71509,0,271.1086652
260.788,27.48885,0,271.9166617
260.998,28.26904,0,272.7246563
261.185,29.05507,0,273.5326489
261.349,29.84631,0,274.3406396
261.488,30.6421,0,275.1486282
261.604,31.44177,0,275.9566149
261.695,32.24461,0,276.7645996
261.761,33.04989,0,277.5725822
261.802,33.85683,0,278.3805627
261.817,34.66467,0,279.1885412
261.807,35.47258,0,279.9965175
261.807,35.47258,0,279.9965175
261.807,36.06553,0,280.5894736
261.807,36.65849,0,281.1824297
261.807,37.25144,0,281.7753858
261.807,37.8444,0,282.3683419
261.807,38.43736,0,282.961298
261.807,39.03031,0,283.5542541
261.807,39.62327,0,284.1472103
261.807,40.21622,0,284.7401664
261.807,40.80918,0,285.3331225
261.807,41.40214,0,285.9260786
261.807,41.99509,0,286.5190347
261.807,42.58805,0,287.1119908
261.807,43.181,0,287.7049469
261.807,43.77396,0,288.297903
261.807,44.36692,0,288.8908591
261.807,44.95987,0,289.4838152
261.807,45.55283,0,290.0767713
261.807,46.14579,0,290.6697274
261.807,46.73874,0,291.2626835
261.807,47.3317,0,291.8556397
261.807,47.92465,0,292.4485958
261.807,48.51761,0,293.0415519
261.807,49.11057,0,293.634508
261.807,49.70352,0,294.2274641
261.807,50.29648,0,294.8204202
261.807,50.88943,0,295.4133763
261.807,51.48239,0,296.0063324
261.807,52.07535,0,296.5992885
261.807,52.6683,0,297.1922446
261.807,53.26126,0,297.7852007
261.807,53.85421,0,298.3781568
261.807,54.44717,0,298.9711129
261.807,55.04013,0,299.5640691
261.807,55.63308,0,300.1570252
261.807,56.22604,0,300.7499813
261.807,56.819,0,301.3429374
261.807,57.41195,0,301.9358935
261.807,58.00491,0,302.5288496
261.807,58.59786,0,303.1218057
261.807,59.19082,0,303.7147618
261.807,59.78378,0,304.3077179
261.807,60.37673,0,304.900674
261.807,60.96969,0,305.4936301
261.807,61.56264,0,306.0865862
261.807,62.1556,0,306.6795423
261.807,62.74856,0,307.2724985
261.807,63.34151,0,307.8654546
261.807,63.93447,0,308.4584107
261.807,64.52742,0,309.0513668
261.807,64.52742,0,309.0513668
261.817,65.33533,0,309.8593431
261.802,66.14317,0,310.6673216
261.761,66.95011,0,311.4753021
261.695,67.75539,0,312.2832847
261.604,68.55823,0,313.0912694
261.488,69.3579,0,313.899256
261.349,70.15369,0,314.7072447
261.185,70.94493,0,315.5152354
260.998,71.73096,0,316.323228
260.788,72.51115,0,317.1312226
260.555,73.28491,0,317.939219
260.3,74.05166,0,318.7472174
260.024,74.81088,0,319.5552176
259.726,75.56202,0,320.3632197
259.407,76.30462,0,321.1712237
259.069,77.03821,0,321.9792294
258.71,77.76236,0,322.7872369
258.332,78.47665,0,323.5952462
257.936,79.18071,0,324.4032572
257.521,79.87417,0,325.21127
257.089,80.5567,0,326.0192844
256.639,81.22801,0,326.8273006
256.173,81.8878,0,327.6353184
255.69,82.53581,0,328.4433378
255.192,83.17181,0,329.2513588
254.678,83.79559,0,330.0593815
254.15,84.40695,0,330.8674057
253.607,85.00573,0,331.6754315
253.051,85.59176,0,332.4834587
252.481,86.16494,0,333.2914875
251.899,86.72514,0,334.0995178
251.304,87.27227,0,334.9075496
250.698,87.80627,0,335.7155828
250.08,88.32708,0,336.5236174
249.451,88.83466,0,337.3316534
248.812,89.329,0,338.1396908
248.163,89.81008,0,338.9477295
247.504,90.27793,0,339.7557696
246.836,90.73256,0,340.563811
246.159,91.17402,0,341.3718537
245.474,91.60237,0,342.1798977
244.781,92.01766,0,342.9879429
244.08,92.41998,0,343.7959893
243.372,92.80943,0,344.6040369
242.657,93.1861,0,345.4120858
241.936,93.55011,0,346.2201358
241.208,93.90158,0,347.0281869
240.475,94.24064,0,347.8362391
239.736,94.56745,0,348.6442925
238.992,94.88215,0,349.4523469
238.242,95.18491,0,350.2604024
237.488,95.47589,0,351.0684589
236.73,95.75526,0,351.8765164
235.968,96.02322,0,352.6845749
235.202,96.27995,0,353.4926344
234.432,96.52565,0,354.3006949
233.659,96.76051,0,355.1087562
232.882,96.98475,0,355.9168185
232.103,97.19858,0,356.7248816
231.321,97.40222,0,357.5329456
230.537,97.59588,0,358.3410105
229.75,97.77979,0,359.1490761
228.961,97.95419,0,359.9571426
228.17,98.1193,0,360.7652098
227.377,98.27535,0,361.5732778
226.582,98.4226,0,362.3813466
225.786,98.56128,0,363.189416
224.989,98.69164,0,363.9974861
224.19,98.81391,0,364.8055569
223.39,98.92836,0,365.6136284
222.589,99.03523,0,366.4217004
221.787,99.13477,0,367.2297731
220.984,99.22724,0,368.0378463
220.181,99.31289,0,368.8459201
219.377,99.39198,0,369.6539945
218.572,99.46477,0,370.4620693
217.767,99.53151,0,371.2701447
216.961,99.59246,0,372.0782205
216.155,99.64789,0,372.8862968
215.348,99.69805,0,373.6943735
214.541,99.74321,0,374.5024506
213.734,99.78362,0,375.3105282
212.927,99.81956,0,376.118606
212.12,99.85128,0,376.9266843
211.312,99.87904,0,377.7347628
210.504,99.90311,0,378.5428416
209.696,99.92375,0,379.3509208
208.889,99.94123,0,380.1590002
208.081,99.95581,0,380.9670798
207.273,99.96775,0,381.7751596
206.465,99.97731,0,382.5832396
205.657,99.98476,0,383.3913198
204.848,99.99037,0,384.1994002
204.04,99.99439,0,385.0074807
203.232,99.9971,0,385.8155613
202.424,99.99875,0,386.6236419
201.616,99.9996,0,387.4317227
200.808,99.99993,0,388.2398035
200,100,0,389.0478843
200,100,0,389.0478843
198.995,100,0,390.0529094
197.99,100,0,391.0579345
196.985,100,0,392.0629596
195.98,100,0,393.0679848
194.975,100,0,394.0730099
193.97,100,0,395.078035
192.965,100,0,396.0830602
191.96,100,0,397.0880853
190.955,100,0,398.0931104
189.95,100,0,399.0981355
188.945,100,0,400.1031607
187.94,100,0,401.1081858
186.935,100,0,402.1132109
185.93,100,0,403.118236
184.925,100,0,404.1232612
183.92,100,0,405.1282863
182.915,100,0,406.1333114
181.91,100,0,407.1383365
180.905,100,0,408.1433617
179.899,100,0,409.1483868
178.894,100,0,410.1534119
177.889,100,0,411.158437
176.884,100,0,412.1634622
175.879,100,0,413.1684873
174.874,100,0,414.1735124
173.869,100,0,415.1785375
172.864,100,0,416.1835627
171.859,100,0,417.1885878
170.854,100,0,418.1936129
169.849,100,0,419.198638
168.844,100,0,420.2036632
167.839,100,0,421.2086883
166.834,100,0,422.2137134
165.829,100,0,423.2187385
164.824,100,0,424.2237637
163.819,100,0,425.2287888
162.814,100,0,426.2338139
161.809,100,0,427.238839
160.804,100,0,428.2438642
159.799,100,0,429.2488893
158.794,100,0,430.2539144
157.789,100,0,431.2589395
156.784,100,0,432.2639647
155.779,100,0,433.2689898
154.774,100,0,434.2740149
153.769,100,0,435.2790401
152.764,100,0,436.2840652
151.759,100,0,437.2890903
150.754,100,0,438.2941154
149.749,100,0,439.2991406
148.744,100,0,440.3041657
147.739,100,0,441.3091908
146.734,100,0,442.3142159
145.729,100,0,443.3192411
144.724,100,0,444.3242662
143.719,100,0,445.3292913
142.714,100,0,446.3343164
141.709,100,0,447.3393416
140.704,100,0,448.3443667
139.698,100,0,449.3493918
138.693,100,0,450.3544169
137.688,100,0,451.3594421
136.683,100,0,452.3644672
135.678,100,0,453.3694923
134.673,100,0,454.3745174
133.668,100,0,455.3795426
132.663,100,0,456.3845677
131.658,100,0,457.3895928
130.653,100,0,458.3946179
129.648,100,0,459.3996431
128.643,100,0,460.4046682
127.638,100,0,461.4096933
126.633,100,0,462.4147184
125.628,100,0,463.4197436
124.623,100,0,464.4247687
123.618,100,0,465.4297938
122.613,100,0,466.4348189
121.608,100,0,467.4398441
120.603,100,0,468.4448692
119.598,100,0,469.4498943
118.593,100,0,470.4549194
117.588,100,0,471.4599446
116.583,100,0,472.4649697
115.578,100,0,473.4699948
114.573,100,0,474.47502
113.568,100,0,475.4800451
112.563,100,0,476.4850702
111.558,100,0,477.4900953
110.553,100,0,478.4951205
109.548,100,0,479.5001456
108.543,100,0,480.5051707
107.538,100,0,481.5101958
106.533,100,0,482.515221
105.528,100,0,483.5202461
104.523,100,0,484.5252712
103.518,100,0,485.5302963
102.513,100,0,486.5353215
101.508,100,0,487.5403466
100.503,100,0,488.5453717
99.4975,100,0,489.5503968
98.4925,100,0,490.555422
97.4874,100,0,491.5604471
96.4824,100,0,492.5654722
95.4774,100,0,493.5704973
94.4724,100,0,494.5755225
93.4673,100,0,495.5805476
92.4623,100,0,496.5855727
91.4573,100,0,497.5905978
90.4523,100,0,498.595623
89.4472,100,0,499.6006481
88.4422,100,0,500.6056732
87.4372,100,0,501.6106983
86.4322,100,0,502.6157235
85.4271,100,0,503.6207486
84.4221,100,0,504.6257737
83.4171,100,0,505.6307988
82.4121,100,0,506.635824
81.407,100,0,507.6408491
80.402,100,0,508.6458742
79.397,100,0,509.6508993
78.392,100,0,510.6559245
77.3869,100,0,511.6609496
76.3819,100,0,512.6659747
75.3769,100,0,513.6709999
74.3719,100,0,514.676025
73.3668,100,0,515.6810501
72.3618,100,0,516.6860752
71.3568,100,0,517.6911004
70.3518,100,0,518.6961255
69.3467,100,0,519.7011506
68.3417,100,0,520.7061757
67.3367,100,0,521.7112009
66.3317,100,0,522.716226
65.3266,100,0,523.7212511
64.3216,100,0,524.7262762
63.3166,100,0,525.7313014
62.3116,100,0,526.7363265
61.3065,100,0,527.7413516
60.3015,100,0,528.7463767
59.2965,100,0,529.7514019
58.2915,100,0,530.756427
57.2864,100,0,531.7614521
56.2814,100,0,532.7664772
55.2764,100,0,533.7715024
54.2714,100,0,534.7765275
53.2663,100,0,535.7815526
52.2613,100,0,536.7865777
51.2563,100,0,537.7916029
50.2513,100,0,538.796628
49.2462,100,0,539.8016531
48.2412,100,0,540.8066782
47.2362,100,0,541.8117034
46.2312,100,0,542.8167285
45.2261,100,0,543.8217536
44.2211,100,0,544.8267787
43.2161,100,0,545.8318039
42.2111,100,0,546.836829
41.206,100,0,547.8418541
40.201,100,0,548.8468792
39.196,100,0,549.8519044
38.191,100,0,550.8569295
37.1859,100,0,551.8619546
36.1809,100,0,552.8669798
35.1759,100,0,553.8720049
34.1709,100,0,554.87703
33.1658,100,0,555.8820551
32.1608,100,0,556.8870803
31.1558,100,0,557.8921054
30.1508,100,0,558.8971305
29.1457,100,0,559.9021556
28.1407,100,0,560.9071808
27.1357,100,0,561.9122059
26.1307,100,0,562.917231
25.1256,100,0,563.9222561
24.1206,100,0,564.9272813
23.1156,100,0,565.9323064
22.1106,100,0,566.9373315
21.1055,100,0,567.9423566
20.1005,100,0,568.9473818
19.0955,100,0,569.9524069
18.0905,100,0,570.957432
17.0854,100,0,571.9624571
16.0804,100,0,572.9674823
15.0754,100,0,573.9725074
14.0704,100,0,574.9775325
13.0653,100,0,575.9825576
12.0603,100,0,576.9875828
11.0553,100,0,577.9926079
10.0503,100,0,578.997633
9.04523,100,0,580.0026581
8.0402,100,0,581.0076833
7.03518,100,0,582.0127084
6.03015,100,0,583.0177335
5.02513,100,0,584.0227586
4.0201,100,0,585.0277838
3.01508,100,0,586.0328089
2.01005,100,0,587.037834
1.00503,100,0,588.0428591
0,100,0,589.0478843
0,100,0,589.0478843
-0.80808,99.99993,0,589.8559651
-1.61616,99.9996,0,590.6640459
-2.42424,99.99875,0,591.4721266
-3.23232,99.9971,0,592.2802073
-4.0404,99.99439,0,593.0882879
-4.84847,99.99037,0,593.8963684
-5.65653,99.98476,0,594.7044487
-6.46457,99.97731,0,595.5125289
-7.2726,99.96775,0,596.3206089
-8.08059,99.95581,0,597.1286888
-8.88854,99.94123,0,597.9367684
-9.69643,99.92375,0,598.7448478
-10.5042,99.90311,0,599.5529269
-11.312,99.87904,0,600.3610057
-12.1196,99.85128,0,601.1690843
-12.927,99.81956,0,601.9771625
-13.7343,99.78362,0,602.7852404
-14.5414,99.74321,0,603.5933179
-15.3482,99.69805,0,604.401395
-16.1547,99.64789,0,605.2094717
-16.9609,99.59246,0,606.017548
-17.7666,99.53151,0,606.8256239
-18.572,99.46477,0,607.6336992
-19.3767,99.39198,0,608.4417741
-20.1809,99.31289,0,609.2498484
-20.9845,99.22724,0,610.0579222
-21.7872,99.13477,0,610.8659955
-22.5891,99.03523,0,611.6740681
-23.3901,98.92836,0,612.4821402
-24.19,98.81391,0,613.2902116
-24.9888,98.69164,0,614.0982824
-25.7863,98.56128,0,614.9063525
-26.5824,98.4226,0,615.714422
-27.3769,98.27535,0,616.5224907
-28.1698,98.1193,0,617.3305587
-28.9608,97.95419,0,618.1386259
-29.7498,97.77979,0,618.9466924
-30.5367,97.59588,0,619.7547581
-31.3212,97.40222,0,620.5628229
-32.1032,97.19858,0,621.3708869
-32.8824,96.98475,0,622.1789501
-33.6588,96.76051,0,622.9870123
-34.4319,96.52565,0,623.7950737
-35.2017,96.27995,0,624.6031341
-35.9679,96.02322,0,625.4111936
-36.7303,95.75526,0,626.2192521
-37.4885,95.47589,0,627.0273097
-38.2423,95.18491,0,627.8353662
-38.9915,94.88215,0,628.6434216
-39.7358,94.56745,0,629.4514761
-40.4748,94.24064,0,630.2595294
-41.2083,93.90158,0,631.0675817
-41.9359,93.55011,0,631.8756328
-42.6573,93.1861,0,632.6836828
-43.3722,92.80943,0,633.4917316
-44.0802,92.41998,0,634.2997792
-44.781,92.01766,0,635.1078257
-45.4741,91.60237,0,635.9158709
-46.1593,91.17402,0,636.7239149
-46.8361,90.73256,0,637.5319575
-47.5041,90.27793,0,638.3399989
-48.1629,89.81008,0,639.148039
-48.8121,89.329,0,639.9560778
-49.4513,88.83466,0,640.7641152
-50.08,88.32708,0,641.5721512
-50.6978,87.80627,0,642.3801858
-51.3043,87.27227,0,643.188219
-51.8989,86.72514,0,643.9962507
-52.4812,86.16494,0,644.804281
-53.0507,85.59176,0,645.6123098
-53.607,85.00573,0,646.4203371
-54.1496,84.40695,0,647.2283629
-54.6779,83.79559,0,648.0363871
-55.1916,83.17181,0,648.8444097
-55.69,82.53581,0,649.6524307
-56.1726,81.8878,0,650.4604502
-56.6391,81.22801,0,651.268468
-57.0888,80.5567,0,652.0764841
-57.5213,79.87417,0,652.8844986
-57.936,79.18071,0,653.6925113
-58.3324,78.47665,0,654.5005223
-58.7102,77.76236,0,655.3085316
-59.0686,77.03821,0,656.1165392
-59.4073,76.30462,0,656.9245449
-59.7258,75.56202,0,657.7325488
-60.0235,74.81088,0,658.5405509
-60.3,74.05166,0,659.3485512
-60.5549,73.28491,0,660.1565495
-60.7876,72.51115,0,660.964546
-60.9977,71.73096,0,661.7725406
-61.1848,70.94493,0,662.5805332
-61.3485,70.15369,0,663.3885238
-61.4884,69.3579,0,664.1965125
-61.604,68.55823,0,665.0044992
-61.695,67.75539,0,665.8124838
-61.7611,66.95011,0,666.6204664
-61.8019,66.14317,0,667.428447
-61.8172,65.33533,0,668.2364254
-61.8066,64.52742,0,669.0444018
-61.8066,64.52742,0,669.0444018
-61.8066,63.93447,0,669.6373579
-61.8066,63.34151,0,670.230314
-61.8066,62.74856,0,670.8232701
-61.8066,62.1556,0,671.4162262
-61.8066,61.56264,0,672.0091823
-61.8066,60.96969,0,672.6021384
-61.8066,60.37673,0,673.1950945
-61.8066,59.78378,0,673.7880506
-61.8066,59.19082,0,674.3810067
-61.8066,58.59786,0,674.9739628
-61.8066,58.00491,0,675.566919
-61.8066,57.41195,0,676.1598751
-61.8066,56.819,0,676.7528312
-61.8066,56.22604,0,677.3457873
-61.8066,55.63308,0,677.9387434
-61.8066,55.04013,0,678.5316995
-61.8066,54.44717,0,679.1246556
-61.8066,53.85421,0,679.7176117
-61.8066,53.26126,0,680.3105678
-61.8066,52.6683,0,680.9035239
-61.8066,52.07535,0,681.49648
-61.8066,51.48239,0,682.0894361
-61.8066,50.88943,0,682.6823922
-61.8066,50.29648,0,683.2753484
-61.8066,49.70352,0,683.8683045
-61.8066,49.11057,0,684.4612606
-61.8066,48.51761,0,685.0542167
-61.8066,47.92465,0,685.6471728
-61.8066,47.3317,0,686.2401289
-61.8066,46.73874,0,686.833085
-61.8066,46.14579,0,687.4260411
-61.8066,45.55283,0,688.0189972
-61.8066,44.95987,0,688.6119533
-61.8066,44.36692,0,689.2049094
-61.8066,43.77396,0,689.7978655
-61.8066,43.181,0,690.3908216
-61.8066,42.58805,0,690.9837778
-61.8066,41.99509,0,691.5767339
-61.8066,41.40214,0,692.16969
-61.8066,40.80918,0,692.7626461
-61.8066,40.21622,0,693.3556022
-61.8066,39.62327,0,693.9485583
-61.8066,39.03031,0,694.5415144
-61.8066,38.43736,0,695.1344705
-61.8066,37.8444,0,695.7274266
-61.8066,37.25144,0,696.3203827
-61.8066,36.65849,0,696.9133388
-61.8066,36.06553,0,697.5062949
-61.8066,35.47258,0,698.099251
-61.8066,35.47258,0,698.099251
-61.8172,34.66467,0,698.9072274
-61.8019,33.85683,0,699.7152058
-61.7611,33.04989,0,700.5231864
-61.695,32.24461,0,701.331169
-61.604,31.44177,0,702.1391536
-61.4884,30.6421,0,702.9471403
-61.3485,29.84631,0,703.755129
-61.1848,29.05507,0,704.5631196
-60.9977,28.26904,0,705.3711123
-60.7876,27.48885,0,706.1791068
-60.5549,26.71509,0,706.9871033
-60.3,25.94834,0,707.7951017
-60.0235,25.18912,0,708.6031019
-59.7258,24.43798,0,709.411104
-59.4073,23.69538,0,710.2191079
-59.0686,22.96179,0,711.0271137
-58.7102,22.23764,0,711.8351212
-58.3324,21.52335,0,712.6431305
-57.936,20.81929,0,713.4511415
-57.5213,20.12583,0,714.2591543
-57.0888,19.4433,0,715.0671687
-56.6391,18.77199,0,715.8751848
-56.1726,18.1122,0,716.6832026
-55.69,17.46419,0,717.4912221
-55.1916,16.82819,0,718.2992431
-54.6779,16.20441,0,719.1072658
-54.1496,15.59305,0,719.91529
-53.607,14.99427,0,720.7233157
-53.0507,14.40824,0,721.531343
-52.4812,13.83506,0,722.3393718
-51.8989,13.27486,0,723.1474021
-51.3043,12.72773,0,723.9554338
-50.6978,12.19373,0,724.763467
-50.08,11.67292,0,725.5715017
-49.4513,11.16534,0,726.3795377
-48.8121,10.671,0,727.1875751
-48.1629,10.18992,0,727.9956138
-47.5041,9.722072,0,728.8036539
-46.8361,9.267439,0,729.6116953
-46.1593,8.825977,0,730.419738
-45.4741,8.397633,0,731.2277819
-44.781,7.982339,0,732.0358271
-44.0802,7.580016,0,732.8438736
-43.3722,7.190571,0,733.6519212
-42.6573,6.813902,0,734.45997
-41.9359,6.449894,0,735.26802
-41.2083,6.098424,0,736.0760712
-40.4748,5.759356,0,736.8841234
-39.7358,5.432547,0,737.6921768
-38.9915,5.117846,0,738.5002312
-38.2423,4.81509,0,739.3082867
-37.4885,4.524112,0,740.1163432
-36.7303,4.244736,0,740.9244007
-35.9679,3.976778,0,741.7324592
-35.2017,3.720049,0,742.5405187
-34.4319,3.474353,0,743.3485791
-33.6588,3.239488,0,744.1566405
-32.8824,3.015247,0,744.9647028
-32.1032,2.801418,0,745.7727659
-31.3212,2.597783,0,746.5808299
-30.5367,2.404122,0,747.3888948
-29.7498,2.220209,0,748.1969604
-28.9608,2.045814,0,749.0050269
