x,y,z,S axis
-19.37674901,99.39197986,0,608.4417741
-20.18094365,99.31289049,0,609.2498484
-20.98446541,99.22723971,0,610.0579222
-21.78723058,99.13477111,0,610.8659955
-22.58914885,99.03522955,0,611.6740681
-23.39012303,98.92836126,0,612.4821402
-24.19004882,98.813914,0,613.2902116
-24.98881461,98.69163725,0,614.0982824
-25.78630125,98.56128236,0,614.9063526
-26.58238176,98.42260278,0,615.714422
-27.37692121,98.27535426,0,616.5224907
-28.16977642,98.11929501,0,617.3305587
-28.96079582,97.95418603,0,618.1386259
-29.74981919,97.77979128,0,618.9466924
-30.5366775,97.59587794,0,619.7547581
-31.32119273,97.40221673,0,620.5628229
-32.10317764,97.19858216,0,621.3708869
-32.88243566,96.98475284,0,622.1789501
-33.65876071,96.76051178,0,622.9870123
-34.431937,96.52564675,0,623.7950737
-35.20173895,96.27995058,0,624.6031341
-35.96793106,96.02322156,0,625.4111936
-36.73026773,95.75526379,0,626.2192521
-37.48849322,95.47588758,0,627.0273096
-38.24234153,95.18490983,0,627.8353662
-38.99153634,94.88215447,0,628.6434216
-39.7357909,94.56745288,0,629.4514761
-40.47480808,94.24064434,0,630.2595294
-41.20828026,93.9015765,0,631.0675817
-41.93588935,93.55010582,0,631.8756328
-42.65730682,93.18609809,0,632.6836828
-43.3721937,92.80942894,0,633.4917316
-44.08020067,92.4199843,0,634.2997793
-44.7809681,92.01766099,0,635.1078257
-45.47412618,91.6023672,0,635.9158709
-46.15929504,91.1740231,0,636.7239148
-46.83608489,90.73256133,0,637.5319575
-47.5040962,90.27792765,0,638.3399989
-48.16291991,89.81008143,0,639.148039
-48.81213769,89.32899631,0,639.9560778
-49.45132216,88.83466075,0,640.7641152
-50.08003722,88.32707867,0,641.5721512
-50.69783837,87.80626999,0,642.3801858
-51.30427307,87.27227131,0,643.188219
-51.89888116,86.72513648,0,643.9962507
-52.48119526,86.16493721,0,644.804281
-53.05074128,85.5917637,0,645.6123098
-53.60703888,85.00572523,0,646.4203371
-54.14960207,84.40695081,0,647.2283628
-54.67793976,83.7955897,0,648.0363871
-55.19155641,83.17181207,0,648.8444097
-55.68995267,82.53580958,0,649.6524307
-56.17262613,81.88779589,0,650.4604502
-56.63907202,81.2280073,0,651.268468
-57.08878406,80.55670323,0,652.0764841
-57.52125526,79.87416677,0,652.8844986
-57.93597884,79.18070519,0,653.6925113
-58.3324491,78.47665039,0,654.5005223
-58.71016244,77.76235938,0,655.3085316
-59.06861837,77.03821471,0,656.1165392
-59.40732054,76.30462484,0,656.9245449
-59.72577788,75.5620245,0,657.7325488
-60.02350572,74.81087503,0,658.5405509
-60.30002698,74.05166467,0,659.3485511
-60.55487344,73.28490874,0,660.1565495
-60.78758694,72.51114991,0,660.964546
-60.99772079,71.73095829,0,661.7725405
-61.18484103,70.94493151,0,662.5805332
-61.34852788,70.15369481,0,663.3885238
-61.48837715,69.35790094,0,664.1965125
-61.60400171,68.55823011,0,665.0044992
-61.69503294,67.75538983,0,665.8124838
-61.76112232,66.95011467,0,666.6204664
-61.80194293,66.14316596,0,667.428447
-61.81719104,65.3353314,0,668.2364254
-61.80658772,64.52742464,0,669.0444018
-61.80658772,64.52742464,0,669.0444018
-61.80658772,63.93446853,0,669.6373579
-61.80658772,63.34151242,0,670.230314
-61.80658772,62.74855632,0,670.8232701
-61.80658772,62.15560021,0,671.4162262
-61.80658772,61.5626441,0,672.0091823
-61.80658772,60.96968799,0,672.6021384
-61.80658772,60.37673189,0,673.1950945
-61.80658772,59.78377578,0,673.7880506
-61.80658772,59.19081967,0,674.3810067
-61.80658772,58.59786356,0,674.9739628
-61.80658772,58.00490745,0,675.566919
-61.80658772,57.41195135,0,676.1598751
-61.80658772,56.81899524,0,676.7528312
-61.80658772,56.22603913,0,677.3457873
-61.80658772,55.63308302,0,677.9387434
-61.80658772,55.04012692,0,678.5316995
-61.80658772,54.44717081,0,679.1246556
-61.80658772,53.8542147,0,679.7176117
-61.80658772,53.26125859,0,680.3105678
-61.80658772,52.66830248,0,680.9035239
-61.80658772,52.07534638,0,681.49648
-61.80658772,51.48239027,0,682.0894361
-61.80658772,50.88943416,0,682.6823922
-61.80658772,50.29647805,0,683.2753484
-61.80658772,49.70352195,0,683.8683045
-61.80658772,49.11056584,0,684.4612606
