x,y,z,S axis
225.6093044,93.0093671,0,346.0820842
224.8707184,93.13802614,0,346.8317924
224.1290555,93.25925155,0,347.5832972
223.3844281,93.37323617,0,348.3365982
222.6369417,93.48017644,0,349.0916957
221.8866957,93.58027222,0,349.8485895
221.1337833,93.67372664,0,350.6072797
220.378292,93.76074597,0,351.367766
219.620303,93.84153947,0,352.1300487
218.8598921,93.91631926,0,352.8941277
218.0971298,93.98530023,0,353.6600029
217.3320808,94.04869989,0,354.4276743
216.5648052,94.10673829,0,355.1971419
215.7953577,94.15963794,0,355.9684057
215.0237885,94.20762369,0,356.7414656
214.2501431,94.25092268,0,357.5163217
213.4744628,94.28976425,0,358.2929739
212.6967845,94.32437988,0,359.0714222
211.9171414,94.35500315,0,359.8516665
211.1355626,94.38186965,0,360.6337069
210.3520739,94.40521696,0,361.4175434
209.5666978,94.42528461,0,362.2031758
208.7794535,94.44231402,0,362.9906043
207.9903575,94.45654851,0,363.7798287
207.1994234,94.46823323,0,364.5708491
206.4066627,94.47761516,0,365.3636653
205.6120843,94.48494311,0,366.1582775
204.8156954,94.49046764,0,366.9546856
204.0175013,94.49444114,0,367.7528896
203.217506,94.49711776,0,368.5528893
202.4157121,94.49875339,0,369.3546849
201.6121211,94.49960573,0,370.1582764
200.806734,94.49993421,0,370.9636635
199.9995511,94.50000002,0,371.7708464
200,94.5,0,371.7712953
198.9949749,94.5,0,372.7763204
197.9899497,94.5,0,373.7813456
196.9849246,94.5,0,374.7863707
195.9798995,94.5,0,375.7913958
194.9748744,94.5,0,376.7964209
193.9698492,94.5,0,377.8014461
192.9648241,94.5,0,378.8064712
191.959799,94.5,0,379.8114963
190.9547739,94.5,0,380.8165214
189.9497487,94.5,0,381.8215466
188.9447236,94.5,0,382.8265717
187.9396985,94.5,0,383.8315968
186.9346734,94.5,0,384.8366219
185.9296482,94.5,0,385.8416471
184.9246231,94.5,0,386.8466722
183.919598,94.5,0,387.8516973
182.9145729,94.5,0,388.8567224
181.9095477,94.5,0,389.8617476
180.9045226,94.5,0,390.8667727
179.8994975,94.5,0,391.8717978
178.8944724,94.5,0,392.8768229
177.8894472,94.5,0,393.8818481
176.8844221,94.5,0,394.8868732
175.879397,94.5,0,395.8918983
174.8743719,94.5,0,396.8969234
