X	Y	Z
-0.350641055	10.92048112
0.240126871	16.19275516
0.831622419	21.46780507
0.831622419	21.46780507
1.423922286	26.74554888
2.017118613	32.02590825
2.017118613	32.02590825
2.611303603	37.30881034
3.206625498	42.59417363
3.206625498	42.59417363
3.803220965	47.88192134
4.401247349	53.17197295
4.401247349	53.17197295
5.000862259	58.46424789
5.602226794	63.75866397
5.602226794	63.75866397
6.20552375	69.05513136
6.810956325	74.35355126
6.810956325	74.35355126
7.418743644	79.65381574
8.029146262	84.95579836
8.029146262	84.95579836
8.642425332	90.25936474
9.25885037	95.56436926
9.25885037	95.56436926
9.878738326	100.8706409
10.50242857	106.177989
10.50242857	106.177989
11.13028792	111.4862001
11.76270822	116.7950366
11.76270822	116.7950366
12.40010986	122.104234
13.04296387	127.4134905
13.04296387	127.4134905
13.69179429	132.7224633
14.34716661	138.0307705
14.34716661	138.0307705
15.00969747	143.3379848
15.68006713	148.6436258
15.68006713	148.6436258
16.35902001	153.9471569
17.04737984	159.2479759
17.04737984	159.2479759
17.74606046	164.5454492
18.4562532	169.8392417
18.4562532	169.8392417
19.17939385	175.1292117
19.91704864	180.4152067
19.91704864	180.4152067
20.67093454	185.6970303
21.44291333	190.9744324
21.44291333	190.9744324
22.23502086	196.2470797
23.04945347	201.5145478
23.04945347	201.5145478
23.88854515	206.776227
24.76556463	212.0230117
24.76556463	212.0230117
25.69317789	217.2423686
26.68395812	222.4203826
26.68395812	222.4203826
27.75069084	227.5420208
28.90671677	232.5912591
28.90671677	232.5912591
29.51893918	235.0756841
30.16617283	237.5512189
30.83840426	239.9825775
31.54440857	242.404345
31.54440857	242.404345
32.2779042	244.7767147
33.05904645	247.1338253
33.87667077	249.4450127
34.74010327	251.7394801
34.74010327	251.7394801
35.3402432	253.2460445
35.96777187	254.741408
36.62248036	256.2250728
37.30330228	257.6947563
38.01079414	259.1517887
38.74472095	260.5956861
38.74472095	260.5956861
39.3191346	261.6763171
39.91157182	262.7471731
40.52186633	263.8079536
41.14984682	264.8583606
41.80765466	265.9175676
42.48344596	266.9653924
43.17702381	268.0015297
43.88818613	269.0256775
43.88818613	269.0256775
44.63885009	270.0663881
45.40910773	271.0926815
46.19868224	272.1041888
47.00728984	273.1005465
47.85075156	274.1001272
48.71336951	275.083224
49.59482161	276.0494701
50.49477875	276.9985045
50.49477875	276.9985045
51.22856063	277.7405673
51.97573135	278.4691474
52.73604322	279.1840032
53.50924418	279.8848978
54.29507791	280.5715989
55.07749458	281.2308195
55.87155316	281.8759695
56.67700066	282.5068434
57.49358045	283.1232403
58.32103234	283.7249636
58.32103234	283.7249636
58.99415662	284.1993354
59.67495664	284.6626238
60.36324994	285.1147048
61.05885204	285.5554571
61.76157648	285.9847626
62.47123492	286.4025062
63.29408347	286.8675972
64.12552601	287.3171444
64.96526895	287.7509891
65.81301576	288.168978
66.66846709	288.5709636
66.66846709	288.5709636
67.35552823	288.8775356
68.04789244	289.1719353
68.74534409	289.4540711
69.44766595	289.7238551
70.15463931	289.9812032
70.86604399	290.2260354
71.55466712	290.4497684
72.24699064	290.6617742
72.94281485	290.8619915
73.64193904	291.0503626
74.34416153	291.2268332
75.04927979	291.3913523
75.04927979	291.3913523
76.10379087	291.6126279
77.16205227	291.8152096
78.22373261	291.9990339
79.28849945	292.1640433
80.37792072	292.3129832
81.46985381	292.4422268
82.56394265	292.5517319
83.65983047	292.641463
83.65983047	292.641463
85.15683271	292.7410361
86.65541013	292.8131208
88.15505804	292.8576928
89.68178686	292.8747907
91.20856873	292.8633734
92.7348711	292.8234448
92.7348711	292.8234448
94.27957115	292.7555003
95.82306378	292.6641481
97.3649943	292.5494094
98.92423766	292.4094372
100.4811491	292.2455503
102.0353618	292.0577874
102.0353618	292.0577874
104.3981861	291.7355741
106.7562459	291.3801669
109.1557926	290.9835767
111.5494048	290.5526144
111.5494048	290.5526144
116.4428584	289.6128939
121.4514703	288.5893292
121.4514703	288.5893292
126.5606631	287.4914956
131.7502556	286.324347
131.7502556	286.324347
137.0000703	285.0916792
142.2928957	283.7930968
142.2928957	283.7930968
147.6133765	282.4283315
152.9532911	281.0002449
152.9532911	281.0002449
158.3087281	279.5133171
163.6764673	277.9717067
163.6764673	277.9717067
169.0535979	276.3791172
174.4375983	274.738911
174.4375983	274.738911
179.8264237	273.0541922
185.2190484	271.3281083
185.2190484	271.3281083
190.6168122	269.5646237
196.0215386	267.7675387
196.0215386	267.7675387
201.4352332	265.9403666
206.8608303	264.0867561
206.8608303	264.0867561
212.3019928	262.2104084
217.7628139	260.3149319
217.7628139	260.3149319
223.2476934	258.4037937
228.760429	256.4798685
228.760429	256.4798685
234.3034107	254.5450422
239.8678934	252.5954048
239.8678934	252.5954048
245.4318234	250.6201779
250.9637026	248.6036513
250.9637026	248.6036513
256.4219291	246.5248694
261.7456712	244.3532735
261.7456712	244.3532735
263.4642237	243.6149492
265.1702359	242.8480933
266.8632342	242.0529189
268.4886663	241.2566998
270.1010496	240.4343772
271.699965	239.5861649
271.699965	239.5861649
272.8399184	238.9495206
273.9682108	238.2924316
275.0844756	237.6151114
276.18835	236.9177801
277.2380945	236.2283775
278.2757284	235.520878
279.3009397	234.7954944
280.3134202	234.0524448
280.3134202	234.0524448
281.2810166	233.3154323
282.236213	232.5624183
283.1787449	231.7936115
284.1083512	231.0092248
285.0018861	230.2297791
285.8826576	229.4359392
286.7504337	228.627914
287.6049861	227.8059161
287.6049861	227.8059161
288.4278813	226.9891134
289.2363696	226.1580479
290.0302038	225.3129738
290.8091414	224.4541493
291.5573027	223.6000122
292.2907294	222.7331898
293.0092063	221.8539364
293.7125228	220.9625097
293.7125228	220.9625097
294.6070913	219.7719955
295.4783579	218.5643237
296.3259937	217.3399502
297.1446188	216.1071203
297.9392853	214.8587127
298.709697	213.5951928
298.709697	213.5951928
299.8391103	211.6738859
300.9381915	209.7350678
302.0171939	207.759583
303.064706	205.7672214
303.064706	205.7672214
305.1138968	201.7025382
307.0775593	197.5574577
307.0775593	197.5574577
308.9491063	193.3470147
310.7376043	189.0813833
310.7376043	189.0813833
312.4671363	184.766065
314.1743382	180.4026518
314.1743382	180.4026518
315.8834181	175.9953656
317.6021941	171.5520786
317.6021941	171.5520786
319.3345124	167.0813162
321.0821673	162.5918616
321.0821673	162.5918616
322.8455776	158.092706
324.6259111	153.5925875
324.6259111	153.5925875
326.4247833	149.1001707
328.2462477	144.623605
328.2462477	144.623605
330.1128539	140.1663853
332.0548662	135.7303502
332.0548662	135.7303502
333.0640386	133.5169872
334.1032538	131.3175699
335.1801282	129.1168183
336.2870817	126.9310416
336.2870817	126.9310416
337.4403017	124.7437367
338.6291896	122.5756121
339.865028	120.4072761
341.1365411	118.2596654
341.1365411	118.2596654
342.4544789	116.1151697
343.8086809	113.9933878
345.2100253	111.8782329
346.6474075	109.7874008
346.6474075	109.7874008
348.1336267	107.706
349.6584299	105.6526974
351.234125	103.6118963
352.8479355	101.6011004
352.8479355	101.6011004
354.5142852	99.60621269
356.2206293	97.64542512
357.9803095	95.70436417
359.7791832	93.79956871
359.7791832	93.79956871
361.6310693	91.91944787
363.5219786	90.07857891
365.4618046	88.26796915
367.439381	86.49866864
367.439381	86.49866864
369.4602096	84.76592987
371.5180514	83.07731541
373.6133597	81.43252837
375.7437842	79.83348729
375.7437842	79.83348729
377.9077424	78.28009354
380.1037292	76.77231729
382.3307721	75.31082576
384.5879068	73.89625133
384.5879068	73.89625133
386.8740575	72.52903409
389.188132	71.20963011
391.5293754	69.93847982
393.8965366	68.71627226
393.8965366	68.71627226
396.2885149	67.54353799
398.7048784	66.42190808
401.1441863	65.35203794
403.6056792	64.33424742
403.6056792	64.33424742
405.2585504	63.68538231
406.9210601	63.06162707
408.5928269	62.4631248
410.2735137	61.88999736
411.9626888	61.34239312
413.6599648	60.82043771
413.6599648	60.82043771
415.3652987	60.32525448
