x,y
0.0,0.0
1.00502512562814,0.0
2.01005025125628,0.0
3.01507537688442,0.0
4.02010050251256,0.0
5.0251256281407,0.0
6.03015075376884,0.0
7.03517587939699,0.0
8.04020100502512,0.0
9.04522613065327,0.0
10.0502512562814,0.0
11.0552763819095,0.0
12.0603015075377,0.0
13.0653266331658,0.0
14.070351758794,0.0
15.0753768844221,0.0
16.0804020100502,0.0
17.0854271356784,0.0
18.0904522613065,0.0
19.0954773869347,0.0
20.1005025125628,0.0
21.105527638191,0.0
22.1105527638191,0.0
23.1155778894472,0.0
24.1206030150754,0.0
25.1256281407035,0.0
26.1306532663317,0.0
27.1356783919598,0.0
28.1407035175879,0.0
29.1457286432161,0.0
30.1507537688442,0.0
31.1557788944724,0.0
32.1608040201005,0.0
33.1658291457286,0.0
34.1708542713568,0.0
35.1758793969849,0.0
36.1809045226131,0.0
37.1859296482412,0.0
38.1909547738693,0.0
39.1959798994975,0.0
40.2010050251256,0.0
41.2060301507538,0.0
42.2110552763819,0.0
43.21608040201,0.0
44.2211055276382,0.0
45.2261306532663,0.0
46.2311557788945,0.0
47.2361809045226,0.0
48.2412060301508,0.0
49.2462311557789,0.0
50.251256281407,0.0
51.2562814070352,0.0
52.2613065326633,0.0
53.2663316582915,0.0
54.2713567839196,0.0
55.2763819095477,0.0
56.2814070351759,0.0
57.286432160804,0.0
58.2914572864322,0.0
59.2964824120603,0.0
60.3015075376884,0.0
61.3065326633166,0.0
62.3115577889447,0.0
63.3165829145729,0.0
64.321608040201,0.0
65.3266331658292,0.0
66.3316582914573,0.0
67.3366834170854,0.0
68.3417085427136,0.0
69.3467336683417,0.0
70.3517587939699,0.0
71.356783919598,0.0
72.3618090452261,0.0
73.3668341708543,0.0
74.3718592964824,0.0
75.3768844221105,0.0
76.3819095477387,0.0
77.3869346733668,0.0
78.391959798995,0.0
79.3969849246231,0.0
80.4020100502513,0.0
81.4070351758794,0.0
82.4120603015075,0.0
83.4170854271357,0.0
84.4221105527638,0.0
85.427135678392,0.0
86.4321608040201,0.0
87.4371859296482,0.0
88.4422110552764,0.0
89.4472361809045,0.0
90.4522613065327,0.0
91.4572864321608,0.0
92.462311557789,0.0
93.4673366834171,0.0
94.4723618090452,0.0
95.4773869346734,0.0
96.4824120603015,0.0
97.4874371859297,0.0
98.4924623115578,0.0
99.4974874371859,0.0
100.502512562814,0.0
101.507537688442,0.0
102.51256281407,0.0
103.517587939698,0.0
104.522613065327,0.0
105.527638190955,0.0
106.532663316583,0.0
107.537688442211,0.0
108.542713567839,0.0
109.547738693467,0.0
110.552763819095,0.0
111.557788944724,0.0
112.562814070352,0.0
113.56783919598,0.0
114.572864321608,0.0
115.577889447236,0.0
116.582914572864,0.0
117.587939698492,0.0
118.592964824121,0.0
119.597989949749,0.0
120.603015075377,0.0
121.608040201005,0.0
122.613065326633,0.0
123.618090452261,0.0
124.623115577889,0.0
125.628140703518,0.0
126.633165829146,0.0
127.638190954774,0.0
128.643216080402,0.0
129.64824120603,0.0
130.653266331658,0.0
131.658291457286,0.0
132.663316582915,0.0
133.668341708543,0.0
134.673366834171,0.0
135.678391959799,0.0
136.683417085427,0.0
137.688442211055,0.0
138.693467336683,0.0
139.698492462312,0.0
140.70351758794,0.0
141.708542713568,0.0
142.713567839196,0.0
143.718592964824,0.0
144.723618090452,0.0
145.72864321608,0.0
146.733668341709,0.0
147.738693467337,0.0
148.743718592965,0.0
149.748743718593,0.0
150.753768844221,0.0
151.758793969849,0.0
152.763819095477,0.0
153.768844221106,0.0
154.773869346734,0.0
155.778894472362,0.0
156.78391959799,0.0
157.788944723618,0.0
158.793969849246,0.0
159.798994974874,0.0
160.804020100503,0.0
161.809045226131,0.0
162.814070351759,0.0
163.819095477387,0.0
164.824120603015,0.0
165.829145728643,0.0
166.834170854271,0.0
167.8391959799,0.0
168.844221105528,0.0
169.849246231156,0.0
170.854271356784,0.0
171.859296482412,0.0
172.86432160804,0.0
173.869346733668,0.0
174.874371859296,0.0
175.879396984925,0.0
176.884422110553,0.0
177.889447236181,0.0
178.894472361809,0.0
179.899497487437,0.0
180.904522613065,0.0
