x,y,z,s
-2.73743996980956,951.713872257964,0,0
-3.37412074016733,951.376154176664,0,0
-4.00476634907799,951.027295764377,0,0
-4.62918165590309,950.667404959196,0,0
-5.26972608804394,950.282925705967,0,0
-5.24954455034683,950.295143355933,0,0
-5.70506249290836,950.017043828,0,0
-6.13507186243946,949.744603556301,0,0
-6.56054641865535,949.465133533092,0,0
-6.98137117047118,949.178709494696,0,0
-7.39743228963924,948.885408769979,0,0
-7.80861732946352,948.585310755127,0,0
-8.21503160751992,948.278330091763,0,0
-8.61150780970211,947.968551686508,0,0
-9.0031107965629,947.652201438958,0,0
-9.38952117751961,947.329528869927,0,0
-9.7706367930709,947.000619296265,0,0
-10.1463568754978,946.665559697123,0,0
-10.5165822819158,946.324438435629,0,0
-10.8988038445733,945.960466386618,0,0
-10.8457149720845,946.012267466377,0,0
-11.514564245129,945.343445895854,0,0
-12.155206059081,944.681347489568,0,0
-12.7849149980599,944.00884263091,0,0
-13.4031285177246,943.326553504054,0,0
-14.0253453003434,942.616534630803,0,0
-14.6351763878149,941.896625016879,0,0
-15.2328438273254,941.166585640798,0,0
-15.8337095717431,940.406818963399,0,0
-15.8017069251495,940.448006627409,0,0
-16.1878981995325,939.942169433521,0,0
-16.5480212109023,939.45163713818,0,0
-16.898966195297,938.954497305183,0,0
-17.2406119965303,938.450921525184,0,0
-17.5728406467015,937.941083714659,0,0
-17.895660876729,937.424958427966,0,0
-18.2059769020204,936.907778001158,0,0
-18.5068305315005,936.384763658435,0,0
-18.7979960791226,935.856294680126,0,0
-19.0793746313313,935.32255052771,0,0
-19.3508707221321,934.783712249357,0,0
-19.6242575338286,934.214998907499,0,0
-19.59593499773,934.275607443781,0,0
-21.2450955450002,930.641714364587,0,0
-22.8858271911999,926.841113872409,0,0
-22.8799522566456,926.854814940126,0,0
-24.5680960747815,922.890753316983,0,0
-26.27566963388,918.792013650146,0,0
-26.2632134080065,918.822379119021,0,0
-27.9645972525023,914.609449109215,0,0
-29.6490892220292,910.288288077639,0,0
-29.6351144042074,910.324838532501,0,0
-31.2897125139938,905.911477476647,0,0
